Id,MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,BldgType,HouseStyle,OverallQual,OverallCond,Foundation,BsmtQual,BsmtCond,Heating,HeatingQC,CentralAir,Electrical,KitchenQual,Fireplaces,FireplaceQu,GarageQual,GarageCond,PoolQC,Fence,SaleCondition,SalePrice
959,20,RL,65,8450,Reg,1Fam,1Story,7,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,0,NA,TA,TA,NA,NA,Normal,185000
960,160,FV,24,2572,Reg,Twnhs,2Story,7,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,0,NA,TA,TA,NA,NA,Normal,155000
961,20,RL,50,7207,IR1,1Fam,1Story,5,7,CBlock,TA,TA,GasA,Gd,Y,SBrkr,TA,0,NA,NA,NA,NA,NA,Normal,116500
962,60,RL,NA,12227,IR1,1Fam,2Story,6,7,CBlock,Gd,Gd,GasA,TA,Y,SBrkr,TA,1,TA,TA,TA,NA,NA,Normal,272000
963,160,RL,24,2308,Reg,TwnhsE,2Story,6,6,CBlock,Gd,TA,GasA,TA,Y,SBrkr,Gd,1,TA,TA,TA,NA,NA,Normal,155000
964,20,RL,122,11923,IR1,1Fam,1Story,9,5,PConc,Ex,TA,GasA,Ex,Y,SBrkr,Ex,0,NA,TA,TA,NA,NA,Normal,239000
965,60,RL,80,11316,Reg,1Fam,2Story,7,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,1,Gd,TA,TA,NA,NA,Normal,214900
966,60,RL,65,10237,Reg,1Fam,2Story,6,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,1,Gd,TA,TA,NA,NA,Partial,178900
967,50,RL,130,9600,IR1,1Fam,1.5Fin,5,7,BrkTil,TA,Fa,GasA,Ex,Y,SBrkr,TA,2,TA,TA,TA,NA,NA,Normal,160000
968,20,RL,NA,7390,IR1,1Fam,1Story,5,7,CBlock,TA,TA,GasA,TA,Y,SBrkr,TA,0,NA,TA,TA,NA,NA,Normal,135000
969,50,RM,50,5925,Reg,1Fam,1.5Fin,3,6,BrkTil,TA,TA,Grav,Fa,N,SBrkr,TA,0,NA,NA,NA,NA,GdWo,Abnorml,37900
970,190,RL,75,10382,Reg,2fmCon,SLvl,6,5,CBlock,TA,TA,GasA,TA,Y,SBrkr,TA,0,NA,TA,TA,NA,NA,Normal,140000
971,50,RL,60,10800,Reg,1Fam,1.5Fin,4,4,CBlock,TA,TA,GasA,TA,N,FuseA,TA,0,NA,NA,NA,NA,NA,Abnorml,135000
972,160,RL,36,2268,Reg,Twnhs,2Story,7,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,0,NA,TA,TA,NA,NA,Normal,173000
973,120,RL,55,7892,Reg,TwnhsE,1Story,6,5,CBlock,Gd,TA,GasA,TA,Y,SBrkr,TA,1,TA,TA,TA,NA,NA,Normal,99500
974,20,FV,95,11639,Reg,1Fam,1Story,7,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,0,NA,TA,TA,NA,NA,Partial,182000
975,70,RL,60,11414,IR1,1Fam,2Story,7,8,BrkTil,Gd,TA,GasA,TA,N,SBrkr,Gd,0,NA,TA,TA,NA,GdPrv,Normal,167500
976,160,FV,NA,2651,Reg,Twnhs,2Story,7,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,0,NA,TA,TA,NA,NA,Normal,165000
977,30,RL,51,5900,IR1,1Fam,1Story,4,7,PConc,Gd,TA,GasA,TA,Y,FuseA,Fa,0,NA,NA,NA,NA,NA,Normal,85500
978,120,FV,35,4274,IR1,TwnhsE,1Story,7,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,0,NA,TA,TA,NA,NA,Partial,199900
979,20,RL,68,9450,Reg,1Fam,1Story,4,5,CBlock,TA,TA,GasA,Ex,Y,SBrkr,TA,0,NA,TA,TA,NA,NA,Abnorml,110000
980,20,RL,80,8816,Reg,1Fam,1Story,5,6,PConc,TA,TA,GasA,TA,Y,SBrkr,TA,0,NA,TA,TA,NA,MnPrv,Normal,139000
981,85,RL,NA,12122,IR1,1Fam,SFoyer,7,9,CBlock,TA,TA,GasA,Gd,Y,SBrkr,Ex,0,NA,TA,TA,NA,NA,Normal,178400
982,60,RL,98,12203,IR1,1Fam,2Story,8,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,1,TA,TA,TA,NA,NA,Normal,336000
983,20,RL,43,3182,Reg,1Fam,1Story,7,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,1,Gd,TA,TA,NA,NA,Normal,159895
984,60,RL,NA,11250,Reg,1Fam,2Story,8,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,1,Gd,TA,TA,NA,NA,Normal,255900
985,90,RL,75,10125,Reg,Duplex,1.5Fin,5,5,CBlock,NA,NA,GasA,TA,Y,SBrkr,Gd,0,NA,TA,TA,NA,NA,Normal,126000
986,190,RL,68,10880,Reg,2fmCon,1Story,5,5,CBlock,TA,TA,GasW,TA,N,SBrkr,TA,0,NA,TA,TA,NA,NA,Normal,125000
987,50,RM,59,5310,Reg,1Fam,1.5Fin,6,8,CBlock,TA,Fa,GasA,Gd,Y,SBrkr,Gd,0,NA,Fa,TA,NA,NA,Normal,117000
988,20,RL,83,10159,IR1,1Fam,1Story,9,5,PConc,Ex,TA,GasA,Ex,Y,SBrkr,Ex,1,Gd,TA,TA,NA,NA,Partial,395192
989,60,RL,NA,12046,IR1,1Fam,2Story,6,6,CBlock,TA,TA,GasA,TA,Y,SBrkr,Gd,1,TA,TA,TA,NA,NA,Normal,195000
990,60,FV,65,8125,Reg,1Fam,2Story,7,5,PConc,Gd,Gd,GasA,Ex,Y,SBrkr,Gd,0,NA,TA,TA,NA,NA,Partial,197000
991,60,RL,82,9452,Reg,1Fam,2Story,8,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,1,TA,TA,TA,NA,NA,Normal,348000
992,70,RM,121,17671,Reg,1Fam,2Story,8,9,BrkTil,TA,TA,GasA,Gd,Y,SBrkr,Gd,1,Gd,TA,TA,NA,NA,Normal,168000
993,60,RL,80,9760,Reg,1Fam,2Story,6,8,CBlock,TA,TA,GasA,Gd,Y,SBrkr,Gd,1,Fa,TA,TA,NA,MnWw,Normal,187000
994,60,RL,68,8846,Reg,1Fam,2Story,6,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,0,NA,TA,TA,NA,NA,Partial,173900
995,20,RL,96,12456,Reg,1Fam,1Story,10,5,PConc,Ex,TA,GasA,Ex,Y,SBrkr,Ex,1,Gd,TA,TA,NA,NA,Normal,337500
996,50,RL,51,4712,IR1,1Fam,1.5Fin,4,7,CBlock,TA,TA,GasA,TA,Y,SBrkr,TA,0,NA,TA,TA,NA,MnPrv,Abnorml,121600
997,20,RL,NA,10659,IR1,1Fam,1Story,5,6,CBlock,TA,TA,GasA,TA,Y,SBrkr,TA,0,NA,TA,TA,NA,NA,Normal,136500
998,20,RL,NA,11717,IR1,1Fam,1Story,6,6,CBlock,TA,TA,GasA,TA,Y,SBrkr,TA,1,TA,TA,TA,NA,NA,Normal,185000
999,30,RM,60,9786,Reg,1Fam,1Story,3,4,BrkTil,TA,Fa,GasA,Fa,N,SBrkr,TA,1,Gd,TA,Fa,NA,NA,Normal,91000
1000,20,RL,64,6762,Reg,1Fam,1Story,7,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,0,NA,TA,TA,NA,NA,Normal,206000
1001,20,RL,74,10206,Reg,1Fam,1Story,3,3,Slab,NA,NA,GasW,Fa,N,FuseF,Fa,0,NA,TA,Fa,NA,NA,Normal,82000
1002,30,RL,60,5400,Reg,1Fam,1Story,5,6,BrkTil,Fa,TA,GasA,Ex,Y,FuseA,Ex,0,NA,Fa,TA,NA,NA,Abnorml,86000
1003,20,RL,75,11957,IR1,1Fam,1Story,8,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,1,Gd,TA,TA,NA,NA,Normal,232000
1004,90,RL,NA,11500,IR1,Duplex,1Story,5,6,CBlock,TA,TA,GasA,Fa,Y,SBrkr,TA,0,NA,TA,TA,NA,NA,Normal,136905
1005,120,RL,43,3182,Reg,TwnhsE,1Story,7,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,1,Gd,TA,TA,NA,NA,Normal,181000
1006,80,RL,65,8385,Reg,1Fam,SLvl,5,8,CBlock,Gd,Gd,GasA,TA,Y,SBrkr,TA,0,NA,TA,TA,NA,NA,Normal,149900
1007,20,RL,NA,12155,IR3,1Fam,1Story,6,3,CBlock,Gd,TA,GasA,Gd,Y,SBrkr,TA,1,TA,TA,TA,NA,NA,Normal,163500
1008,160,RM,21,2217,Reg,TwnhsE,2Story,4,4,CBlock,TA,TA,GasA,TA,Y,SBrkr,TA,0,NA,TA,TA,NA,NA,Normal,88000
1009,20,RL,43,12118,IR1,1Fam,1Story,7,5,PConc,Ex,TA,GasA,Ex,Y,SBrkr,Gd,1,Gd,TA,TA,NA,NA,Normal,240000
1010,50,RL,60,6000,Reg,1Fam,1.5Fin,5,5,BrkTil,TA,TA,GasA,Ex,Y,SBrkr,TA,0,NA,NA,NA,NA,NA,Normal,102000
1011,50,RL,115,21286,Reg,1Fam,1.5Fin,5,5,CBlock,TA,TA,GasA,TA,Y,SBrkr,TA,1,Gd,TA,TA,NA,NA,Normal,135000
1012,90,RL,75,9825,Reg,Duplex,1Story,5,5,CBlock,NA,NA,GasA,TA,N,SBrkr,TA,0,NA,NA,NA,NA,NA,Normal,100000
1013,70,RL,55,10592,Reg,1Fam,2Story,6,7,PConc,TA,Fa,GasA,TA,Y,SBrkr,Gd,2,TA,TA,TA,NA,NA,Normal,165000
1014,30,RM,60,7200,Reg,1Fam,1Story,5,4,BrkTil,TA,TA,GasW,TA,N,SBrkr,TA,0,NA,TA,TA,NA,NA,Normal,85000
1015,20,RL,60,11664,Reg,1Fam,1Story,6,5,CBlock,TA,Fa,GasA,TA,Y,SBrkr,TA,1,Gd,TA,TA,NA,NA,Normal,119200
1016,60,RL,70,8400,Reg,1Fam,2Story,8,6,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,0,NA,TA,TA,NA,NA,Normal,227000
1017,20,RL,73,11883,Reg,1Fam,1Story,7,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,1,TA,TA,TA,NA,NA,Normal,203000
1018,120,RL,NA,5814,IR1,TwnhsE,1Story,8,5,CBlock,Gd,TA,GasA,Gd,Y,SBrkr,Gd,1,Ex,TA,TA,NA,NA,Abnorml,187500
1019,80,RL,NA,10784,IR1,1Fam,SLvl,7,5,PConc,Gd,TA,GasA,Gd,Y,SBrkr,Gd,1,TA,TA,TA,NA,NA,Normal,160000
1020,120,RL,43,3013,Reg,TwnhsE,1Story,7,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,1,Gd,TA,TA,NA,NA,Normal,213490
1021,20,RL,60,7024,Reg,1Fam,1Story,4,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,0,NA,TA,TA,NA,NA,Normal,176000
1022,20,RL,64,7406,Reg,1Fam,1Story,7,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,0,NA,TA,TA,NA,NA,Partial,194000
1023,50,RM,52,9439,Reg,1Fam,1.5Fin,5,5,CBlock,TA,TA,GasA,Gd,Y,FuseA,TA,0,NA,Fa,Fa,NA,NA,Normal,87000
1024,120,RL,43,3182,Reg,TwnhsE,1Story,7,5,PConc,Gd,Gd,GasA,Ex,Y,SBrkr,Gd,1,Gd,TA,TA,NA,NA,Normal,191000
1025,20,RL,NA,15498,IR1,1Fam,1Story,8,6,CBlock,Gd,TA,GasA,TA,Y,SBrkr,Gd,1,Gd,TA,TA,NA,NA,Abnorml,287000
1026,20,RL,70,7700,Reg,1Fam,1Story,5,5,CBlock,TA,TA,GasA,TA,Y,SBrkr,TA,0,NA,TA,TA,NA,MnPrv,Normal,112500
1027,20,RL,73,9300,Reg,1Fam,1Story,5,5,CBlock,TA,TA,GasA,TA,Y,SBrkr,TA,2,Gd,TA,TA,NA,NA,Normal,167500
1028,20,RL,71,9520,IR1,1Fam,1Story,8,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,1,Gd,TA,TA,NA,NA,Partial,293077
1029,50,RL,79,9492,Reg,1Fam,1.5Fin,5,5,CBlock,TA,TA,GasA,TA,Y,SBrkr,TA,1,Gd,TA,TA,NA,NA,Normal,105000
1030,160,RM,21,1680,Reg,Twnhs,2Story,6,7,CBlock,TA,TA,GasA,Gd,Y,SBrkr,TA,0,NA,TA,TA,NA,NA,Normal,118000
1031,190,RH,NA,7082,Reg,2fmCon,2Story,5,8,PConc,TA,TA,GasA,Gd,Y,SBrkr,TA,0,NA,NA,NA,NA,NA,Normal,160000
1032,75,RL,102,15863,Reg,1Fam,2.5Fin,7,3,BrkTil,TA,TA,GasA,Ex,Y,SBrkr,TA,2,TA,TA,TA,NA,NA,Normal,197000
1033,60,RL,NA,14541,IR1,1Fam,2Story,8,7,PConc,Gd,Gd,GasA,Ex,Y,SBrkr,Gd,1,TA,TA,TA,NA,NA,Abnorml,310000
1034,20,RL,NA,8125,Reg,1Fam,1Story,7,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,0,NA,TA,TA,NA,NA,Normal,230000
1035,30,RL,50,6305,Reg,1Fam,1Story,5,7,PConc,Fa,Fa,GasA,Ex,Y,SBrkr,Fa,1,Gd,Fa,TA,NA,MnPrv,Normal,119750
1036,20,RL,NA,11500,IR1,1Fam,1Story,4,3,Slab,NA,NA,GasA,Ex,N,SBrkr,TA,0,NA,TA,TA,NA,NA,Normal,84000
1037,20,RL,89,12898,IR1,1Fam,1Story,9,5,PConc,Ex,TA,GasA,Ex,Y,SBrkr,Ex,1,Ex,TA,TA,NA,NA,Normal,315500
1038,60,RL,NA,9240,Reg,1Fam,2Story,8,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,1,TA,TA,TA,NA,NA,Normal,287000
1039,160,RM,21,1533,Reg,Twnhs,2Story,4,6,CBlock,TA,TA,GasA,TA,Y,SBrkr,TA,1,TA,NA,NA,NA,NA,Normal,97000
1040,180,RM,21,1477,Reg,TwnhsE,SFoyer,4,4,CBlock,Gd,TA,GasA,TA,Y,SBrkr,TA,0,NA,TA,TA,NA,NA,Normal,80000
1041,20,RL,88,13125,Reg,1Fam,1Story,5,4,CBlock,TA,TA,GasA,Ex,Y,SBrkr,TA,1,TA,TA,TA,NA,GdPrv,Normal,155000
1042,60,RL,NA,9130,Reg,1Fam,2Story,6,8,CBlock,TA,TA,GasA,Gd,Y,SBrkr,Gd,0,NA,TA,TA,NA,NA,Normal,173000
1043,120,RL,34,5381,IR1,Twnhs,1Story,6,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,1,Gd,TA,TA,NA,NA,Normal,196000
1044,60,RL,86,11839,Reg,1Fam,2Story,7,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,1,Ex,TA,TA,NA,NA,Normal,262280
1045,20,RL,80,9600,Reg,1Fam,1Story,8,5,PConc,Gd,TA,GasA,TA,Y,SBrkr,Gd,1,Gd,TA,TA,NA,MnPrv,Normal,278000
1046,20,RL,NA,13680,IR1,1Fam,1Story,3,5,Slab,NA,NA,GasA,Ex,Y,FuseA,TA,1,Gd,TA,TA,NA,NA,Normal,139600
1047,60,RL,85,16056,IR1,1Fam,2Story,9,5,PConc,Ex,TA,GasA,Ex,Y,SBrkr,Ex,1,Gd,TA,TA,NA,NA,Partial,556581
1048,20,RL,57,9245,IR2,1Fam,1Story,5,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,TA,0,NA,TA,TA,NA,NA,Normal,145000
1049,20,RL,100,21750,Reg,1Fam,1Story,5,4,Slab,NA,NA,GasA,TA,Y,SBrkr,TA,1,TA,TA,TA,NA,GdPrv,Normal,115000
1050,20,RL,60,11100,Reg,1Fam,1Story,4,7,CBlock,NA,NA,GasA,Ex,Y,SBrkr,Gd,0,NA,TA,TA,NA,NA,Abnorml,84900
1051,20,RL,73,8993,IR1,1Fam,1Story,7,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,0,NA,TA,TA,NA,NA,Partial,176485
1052,20,RL,103,11175,IR1,1Fam,1Story,7,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,1,Gd,TA,TA,NA,NA,Partial,200141
1053,60,RL,100,9500,Reg,1Fam,2Story,6,6,CBlock,TA,TA,GasA,TA,Y,SBrkr,TA,1,TA,TA,TA,NA,GdPrv,Normal,165000
1054,20,RL,68,8562,Reg,1Fam,1Story,5,6,CBlock,TA,TA,GasA,Ex,Y,FuseA,TA,1,Gd,TA,TA,NA,NA,Normal,144500
1055,60,RL,90,11367,Reg,1Fam,2Story,8,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,1,Gd,TA,TA,NA,NA,Normal,255000
1056,20,RL,104,11361,Reg,1Fam,1Story,6,5,CBlock,Gd,TA,GasA,TA,Y,SBrkr,TA,1,TA,TA,TA,NA,MnPrv,Abnorml,180000
1057,120,RL,43,7052,IR1,TwnhsE,1Story,7,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,1,Gd,TA,TA,NA,NA,Normal,185850
1058,60,RL,NA,29959,IR2,1Fam,2Story,7,6,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,1,Gd,TA,TA,NA,NA,Normal,248000
1059,60,RL,96,11308,IR1,1Fam,2Story,9,5,PConc,Ex,TA,GasA,Ex,Y,SBrkr,Ex,1,Gd,TA,TA,NA,NA,Normal,335000
1060,50,RL,NA,11275,IR1,1Fam,1.5Fin,6,7,CBlock,TA,TA,GasA,TA,Y,SBrkr,TA,1,Gd,TA,Fa,NA,NA,Normal,220000
1061,120,RL,41,4920,Reg,TwnhsE,1Story,8,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,0,NA,TA,TA,NA,NA,Normal,213500
1062,30,C (all),120,18000,Reg,1Fam,1Story,3,4,CBlock,TA,TA,GasA,TA,Y,SBrkr,TA,0,NA,TA,TA,NA,NA,Normal,81000
1063,190,RM,85,13600,Reg,2fmCon,2Story,5,5,BrkTil,TA,TA,GasA,TA,N,SBrkr,TA,0,NA,TA,TA,NA,NA,Normal,90000
1064,30,RM,50,6000,Reg,1Fam,1Story,6,6,BrkTil,TA,TA,GasA,Gd,Y,SBrkr,Gd,1,Gd,TA,TA,NA,MnPrv,Normal,110500
1065,20,RL,NA,11000,IR1,1Fam,1Story,5,6,CBlock,TA,TA,GasA,Ex,Y,SBrkr,TA,1,Po,TA,TA,NA,MnPrv,Normal,154000
1066,60,RL,80,14000,Reg,1Fam,2Story,7,5,PConc,Ex,TA,GasA,Ex,Y,SBrkr,Gd,0,NA,TA,TA,NA,NA,Normal,328000
1067,60,RL,59,7837,IR1,1Fam,2Story,6,7,PConc,Gd,TA,GasA,Gd,Y,SBrkr,TA,1,TA,TA,TA,NA,NA,Normal,178000
1068,60,RL,80,9760,Reg,1Fam,2Story,6,6,CBlock,TA,TA,GasA,TA,Y,SBrkr,TA,0,NA,TA,TA,NA,NA,Normal,167900
1069,160,RM,42,3964,Reg,TwnhsE,2Story,6,4,CBlock,Gd,TA,GasA,Gd,Y,SBrkr,TA,1,Gd,TA,TA,NA,GdPrv,Normal,151400
1070,45,RL,60,9600,Reg,1Fam,1.5Unf,5,7,CBlock,TA,TA,GasA,TA,Y,SBrkr,Gd,0,NA,TA,TA,NA,NA,Normal,135000
1071,20,RL,72,10152,Reg,1Fam,1Story,5,5,CBlock,TA,TA,GasA,TA,Y,SBrkr,TA,0,NA,TA,TA,NA,NA,Normal,135000
1072,60,RL,78,11700,Reg,1Fam,2Story,6,6,CBlock,TA,TA,GasA,Ex,Y,SBrkr,TA,0,NA,TA,TA,NA,NA,Normal,154000
1073,50,RL,50,7585,Reg,1Fam,1.5Fin,5,3,CBlock,Fa,Fa,GasA,Fa,Y,FuseA,TA,1,TA,TA,TA,NA,NA,Normal,91500
1074,60,RL,75,7950,IR1,1Fam,2Story,6,6,CBlock,TA,TA,GasA,TA,Y,SBrkr,TA,0,NA,TA,TA,NA,MnPrv,Normal,159500
1075,20,RL,74,8556,Reg,1Fam,1Story,7,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,0,NA,TA,TA,NA,NA,Normal,194000
1076,70,RL,75,13125,Reg,1Fam,2Story,7,6,CBlock,TA,TA,GasA,TA,Y,SBrkr,TA,2,Gd,TA,TA,NA,NA,Normal,219500
1077,50,RL,60,10800,Reg,1Fam,1.5Fin,5,8,CBlock,Fa,TA,GasA,Gd,Y,SBrkr,Gd,1,TA,TA,TA,NA,NA,Normal,170000
1078,20,RL,NA,15870,IR1,1Fam,1Story,5,5,CBlock,TA,TA,GasA,Ex,Y,SBrkr,TA,0,NA,TA,TA,NA,NA,Abnorml,138800
1079,120,RM,37,4435,Reg,TwnhsE,1Story,6,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,1,Gd,TA,TA,NA,NA,Normal,155900
1080,20,RL,65,8775,Reg,1Fam,1Story,5,5,PConc,Gd,TA,GasA,Gd,Y,SBrkr,TA,0,NA,TA,TA,NA,NA,Normal,126000
1081,20,RL,80,11040,Reg,1Fam,1Story,6,7,CBlock,TA,TA,GasA,Ex,Y,SBrkr,Gd,0,NA,TA,TA,NA,NA,Abnorml,145000
1082,20,RL,75,7500,Reg,1Fam,1Story,5,5,CBlock,TA,TA,GasA,Fa,Y,SBrkr,TA,0,NA,TA,TA,NA,MnPrv,Normal,133000
1083,20,RL,70,8749,Reg,1Fam,1Story,7,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,1,Gd,TA,TA,NA,NA,Normal,192000
1084,20,RL,80,8800,Reg,1Fam,1Story,6,6,CBlock,TA,TA,GasA,TA,Y,SBrkr,TA,2,Gd,TA,TA,NA,MnPrv,Normal,160000
1085,60,RL,NA,13031,IR2,1Fam,2Story,6,5,PConc,Gd,TA,GasA,Gd,Y,SBrkr,TA,1,TA,TA,TA,NA,NA,Normal,187500
1086,85,RL,73,9069,Reg,1Fam,SFoyer,6,6,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,0,NA,TA,TA,NA,NA,Normal,147000
1087,160,RM,NA,1974,Reg,TwnhsE,2Story,4,5,CBlock,TA,TA,GasA,TA,Y,SBrkr,TA,0,NA,TA,TA,NA,NA,Normal,83500
1088,60,FV,85,10574,Reg,1Fam,2Story,8,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,1,Gd,TA,TA,NA,NA,Normal,252000
1089,160,RM,24,2522,Reg,Twnhs,2Story,7,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,0,NA,TA,TA,NA,NA,Normal,137500
1090,120,FV,37,3316,IR1,TwnhsE,1Story,8,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,1,Gd,TA,TA,NA,NA,Normal,197000
1091,90,RL,60,8544,Reg,Duplex,1Story,3,4,Slab,NA,NA,Wall,Fa,N,FuseA,TA,0,NA,TA,TA,NA,NA,Normal,92900
1092,160,FV,24,2160,Reg,Twnhs,2Story,7,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,0,NA,TA,TA,NA,NA,Normal,160000
1093,50,RL,60,8400,Reg,1Fam,1.5Fin,6,5,PConc,TA,TA,GasA,Fa,Y,SBrkr,TA,1,Gd,TA,TA,NA,NA,Normal,136500
1094,20,RL,71,9230,Reg,1Fam,1Story,5,8,CBlock,TA,TA,GasA,Gd,Y,SBrkr,Gd,0,NA,TA,TA,NA,MnPrv,Normal,146000
1095,20,RL,74,5868,Reg,1Fam,1Story,5,7,CBlock,TA,TA,GasA,Ex,Y,SBrkr,TA,0,NA,TA,TA,NA,NA,Normal,129000
1096,20,RL,78,9317,IR1,1Fam,1Story,6,5,PConc,Gd,TA,GasA,Gd,Y,SBrkr,Gd,1,Gd,TA,TA,NA,NA,Normal,176432
1097,70,RM,60,6882,Reg,1Fam,2Story,6,7,PConc,TA,TA,GasA,TA,Y,SBrkr,Gd,0,NA,NA,NA,NA,NA,Normal,127000
1098,120,RL,NA,3696,Reg,TwnhsE,1Story,8,5,CBlock,Gd,TA,GasA,Ex,Y,SBrkr,Gd,0,NA,TA,TA,NA,NA,Normal,170000
1099,50,RM,50,6000,Reg,1Fam,1.5Fin,4,6,BrkTil,TA,TA,GasA,TA,Y,SBrkr,TA,0,NA,TA,TA,NA,NA,Normal,128000
1100,20,RL,82,11880,IR1,1Fam,1Story,7,5,CBlock,Gd,TA,GasA,TA,Y,SBrkr,TA,1,TA,TA,TA,NA,NA,Abnorml,157000
1101,30,RL,60,8400,Reg,1Fam,1Story,2,5,CBlock,TA,Fa,GasA,TA,N,FuseF,Fa,0,NA,TA,TA,NA,NA,Normal,60000
1102,20,RL,61,9758,IR1,1Fam,1Story,5,5,CBlock,TA,TA,GasA,TA,Y,SBrkr,TA,0,NA,TA,TA,NA,NA,Normal,119500
1103,20,RL,70,7000,Reg,1Fam,1Story,5,7,CBlock,TA,TA,GasA,Ex,Y,SBrkr,TA,0,NA,TA,TA,NA,MnWw,Family,135000
1104,20,RL,79,8910,Reg,1Fam,1Story,6,6,CBlock,TA,TA,GasA,Ex,Y,SBrkr,TA,1,Fa,TA,TA,NA,NA,Normal,159500
1105,160,RM,24,2016,Reg,TwnhsE,2Story,5,5,CBlock,TA,TA,GasA,TA,Y,SBrkr,TA,0,NA,TA,TA,NA,NA,Normal,106000
1106,60,RL,98,12256,IR1,1Fam,2Story,8,5,PConc,Ex,TA,GasA,Ex,Y,SBrkr,Gd,2,TA,TA,TA,NA,NA,Normal,325000
1107,20,RL,114,10357,IR1,1Fam,1Story,7,5,PConc,Gd,TA,GasA,Gd,Y,SBrkr,Gd,1,TA,TA,TA,NA,NA,Normal,179900
1108,60,RL,168,23257,IR3,1Fam,2Story,7,5,PConc,Ex,Gd,GasA,Ex,Y,SBrkr,Gd,1,Gd,TA,TA,NA,NA,Partial,274725
1109,60,RL,NA,8063,Reg,1Fam,2Story,6,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,TA,1,TA,TA,TA,NA,NA,Abnorml,181000
1110,20,RL,107,11362,IR1,1Fam,1Story,8,5,PConc,Ex,TA,GasA,Ex,Y,SBrkr,Gd,1,Gd,TA,TA,NA,NA,Normal,280000
1111,60,RL,NA,8000,Reg,1Fam,2Story,6,5,PConc,Gd,TA,GasA,Gd,Y,SBrkr,TA,1,TA,TA,TA,NA,NA,Normal,188000
1112,60,RL,80,10480,Reg,1Fam,2Story,7,6,CBlock,TA,TA,GasA,TA,Y,SBrkr,TA,1,Gd,TA,TA,NA,NA,Normal,205000
1113,20,RL,73,7100,IR1,1Fam,1Story,5,7,CBlock,TA,TA,GasA,TA,Y,FuseA,TA,0,NA,TA,TA,NA,NA,Normal,129900
1114,20,RL,66,8923,Reg,1Fam,1Story,5,7,CBlock,TA,TA,GasA,Gd,Y,SBrkr,Gd,0,NA,TA,TA,NA,NA,Normal,134500
1115,20,RL,90,5400,Reg,1Fam,1Story,5,7,CBlock,TA,TA,GasA,Ex,Y,SBrkr,Gd,0,NA,TA,TA,NA,MnPrv,Normal,117000
1116,20,RL,93,12085,Reg,1Fam,1Story,8,5,PConc,Ex,TA,GasA,Ex,Y,SBrkr,Ex,1,Gd,TA,TA,NA,NA,Partial,318000
1117,80,RL,NA,7750,Reg,1Fam,SLvl,8,5,PConc,Gd,TA,GasA,Ex,Y,SBrkr,Gd,1,TA,TA,TA,NA,NA,Normal,184100
